id,position,name,score,ratings,category,price_range,full_address,zip_code,lat,lng
4608,56,Burger King (2051 S. Moorland Rd),,,"American, burger, Fast Food, Family Meals",$,"2051 S. Moorland Rd, New Berlin, WI, 53151",53151,43.0072529,-88.1086235
4609,12,Dunkin' (3500 S Moorland Rd),,,"Breakfast &amp; Brunch, Donuts",$,"3500 S Moorland Rd, New Berlin, WI, 53151",53151,42.980507,-88.107801
4610,1,McDonald's® (Moorland &amp; National),,,"American, Fast Food, Burgers",$,"3680 S Moorland Rd, New Berlin, WI, 53151",53151,42.9779416,-88.1077449
4611,4,Toppers Pizza (Greenfield),4.2,50,Pizza,$,"7935 W Layton Ave, Greenfield, WI, 53220",53220,42.9587367,-88.0118709
4612,237,Wendy's  (10933 West Greenfield Avenue),4.5,45,"American, Burgers, Fast Food",$,"10933 West Greenfield Avenue, W.Allis, WI, 53214",53214,43.015977,-88.049444
4613,3,Cousins Subs  (853 N. Mayfair Rd.),4.8,14,"American, Healthy, Sandwich",$,"853 N. Mayfair Rd., Wauwatosa, WI, 53226",53226,43.0405489,-88.0480281
4614,79,Starbucks (12705 West Bluemound Road),4.9,128,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",$,"12705 West Bluemound Road, Brookfield, WI, 53005",53005,43.03567,-88.07144
4615,95,Subway (2251 S 108Th St),,,"Fast Food, Sandwich, American",$,"2251 S 108Th St, West Allis, WI, 53227",53227,43.0032,-88.04779
4616,227,Subway (15205 W Greenfield Ave),,,"Fast Food, Sandwich, American",$,"15205 W Greenfield Ave, New Berlin, WI, 53151",53151,43.015232,-88.103928
4617,9,"Apps All Around (1485 - Appleton, WI)",4.5,17,"Bar Food, To Share, Wings, Burgers",$,"4699 Michaels Dr, Appleton, WI, 54913",54913,44.26728,-88.4756
4618,7,Subway (904 S Green Bay Rd),,,"Fast Food, Sandwich, American",$,"904 S Green Bay Rd, Neenah, WI, 54956",54956,44.1761284,-88.48436
4619,8,"Conviction Chicken and Wings (1485 - Appleton, WI)",4.4,16,"Wings, Chicken, Fried Chicken",$,"4699 Michaels Dr, Appleton, WI, 54913",54913,44.26728,-88.4756
4620,17,Fazoli's (4687 W. College Avenue),4.6,17,"Italian, Pizza, Pasta, Family Meals",$,"4687 W. College Avenue, Grand Chute, WI, 54914",54914,44.26147,-88.475219
4621,54,A&amp;W Restaurant (1196 Westowne Drive),4.4,10,"Burgers, American, Sandwiches",$,"1196 Westowne Dr, Neenah, WI, 54956",54956,44.17321,-88.4947928
4622,29,Hong Kong Buffet,,,Chinese,$$,"145 W Wisconsin Ave, Neenah, WI, 54956",54956,44.18742,-88.46291
4623,2,Sarku Japan #113 Fox River,4.2,34,"Japanese, Asian, Tempura",$,"4301 W. Wisconsin Ave. Sp. 618, Appleton, WI, 54913",54913,44.27276,-88.46868
4624,24,The Northland Ave Neighborhood Sports Pub,,,"Pub, Pizza, Breakfast and Brunch",$$$,"340 W Northland Ave, Appleton, WI, 54911",54911,44.2877462,-88.4103694
4625,53,Wilder's Bistro,4.8,21,"American, Salads, Comfort Food",,"2639 S Oneida St, Appleton, WI, 54915",54915,44.238076,-88.404766
4626,64,Toppers Pizza (Menasha),4.6,18,"Pizza, Italian",$,"430 3rd St, Menasha, WI, 54952",54952,44.205147,-88.447105
4627,23,Qdoba Mexican Eats (1125 W. Winneconne Ave. Unit A),4.5,36,"Mexican, Bowls, Salads",$,"1125 W. Winneconne Ave. Unit A, Neenah, WI, 54956",54956,44.1757772,-88.4913839
4628,9,Crumbl Cookies (WI - Appleton),4.8,22,"Bakery, Desserts, Snacks",$$,"4353 W Wisconsin Ave., Appleton, WI, 54913",54913,44.27288,-88.47092
4629,1,Manderfield's Home Bakery,,,"Desserts, Coffee and Tea",$$,"5100 W Michaels Dr, Appleton, WI, 54913",54913,44.26799,-88.48432
4630,43,Zacatecas Mexican Restaurant,,,"Mexican, Latin American, New Mexican",$$,"145 W Wisconsin Ave, Neenah, WI, 54956",54956,44.18725,-88.4626
4631,37,Erbert &amp; Gerbert's (355 N Casaloma Dr),,,"Sandwiches, American, Healthy",$,"355 N Casaloma Dr, Appleton, WI, 54913-9101",54913-9101,44.26554,-88.47669
4632,30,Erbert &amp; Gerbert's (218 E College Ave),4.8,32,"Sandwiches, American, Healthy",$,"218 E College Ave, Appleton, WI, 54911-5713",54911-5713,44.26205,-88.40344
4633,27,Wendy's  (3815 Wisconsin Avenue),4.3,30,"American, Burgers, Fast Food",$,"3815 Wisconsin Avenue, Appleton, WI, 54914",54914,44.272722,-88.464243
4634,13,Perkins Restaurant &amp; Bakery (Appleton - College Ave.),4.2,96,"Breakfast and Brunch, American, Dinner, Bakery, Desserts, Family Meals",$$,"2975 W College Ave, Appleton, WI, 54914",54914,44.2612518,-88.4521046
4635,1,McDonald's® (Green Bay &amp; Winneconne),4.9,46,"American, Burgers, Fast Food",$,"705 S Green Bay Rd, Neenah, WI, 54956",54956,44.1772641,-88.4857444
4636,6,"TGI Friday's (1485 - Appleton, WI)",4.5,99,"Burgers, Bar Food, American, Family Meals",$$,"4699 Michaels Dr, Appleton, WI, 54913",54913,44.2672634,-88.4756039
4637,4,Bed Bath &amp; Beyond (4721 W. Grande Market Drive),,,"Retail, Gift Store, Beauty Supply",$,"4721 W. Grande Market Drive, Grand Chute, WI, 54913",54913,44.26309,-88.47848
4638,3,CVS (901 S GREEN BAY ROAD),,,"Everyday Essentials, Convenience, Pharmacy, Snacks",$,"901 S GREEN BAY ROAD, NEENAH, WI, 53216",53216,44.175,-88.48516
4639,2,Walgreens (500 S COMMERCIAL ST),,,"Pharmacy, Convenience, Everyday Essentials, Baby",$,"500 S Commercial St, Neenah, WI, 54956",54956,44.18169,-88.46482
4640,1,Taco Bell (450 3rd St),4.3,77,"Burritos, Fast Food, Mexican",$,"450 3rd St, Menasha, WI, 54952",54952,44.2049795,-88.4463009
4641,27,Subway (319 Racine St),4.9,11,"Fast Food, Sandwich, American",$,"319 Racine St, Menasha, WI, 54952",54952,44.20562,-88.4458317
4642,1,Walgreens (1191 Westowne Dr),,,"Pharmacy, Convenience, Everyday Essentials, Baby",$,"1191 Westowne Dr, Neenah, WI, 54956",54956,44.17363,-88.49435
4643,19,Subway (277 S Bluemound Dr),,,"Fast Food, Sandwich, American",$,"277 S Bluemound Dr, Appleton, WI, 54914",54914,44.260485,-88.45694
4644,69,Smoken Pig Express,,,Hot Dog,$$,"100 E Wisconsin Ave, Neenah, WI, 54956",54956,44.18652,-88.46084
4645,1,Chipotle Mexican Grill (111 N Mall Dr),4.7,62,"Healthy, Mexican",$,"111 N Mall Dr, Grand Chute, WI, 54913",54913,44.2626189,-88.4701157
4646,10,Taco Bell (1171 Westowne Dr),4.4,58,"Burritos, Fast Food, Mexican",$,"1171 Westowne Dr, Neenah, WI, 54956",54956,44.1742739,-88.4936
4647,19,Marco's Pizza (1126 S COMMERCIAL ST),4.9,10,"pizza, Sandwich, American",$,"1130 S Commercial St, Neenah, WI, 54956",54956,44.1680377,-88.4643388
4648,40,This Great Coffee Place,,,"Coffee and Tea, American, Breakfast and Brunch",$$,"365 Cottonwood Avenue, Hartland, WI, 53029",53029,43.10106,-88.34908
4649,26,Kings Wok Hartland Inc,,,"Chinese, Asian, Rice Dishes",$,"521 Cottonwood Avenue, Hartland, WI, 53029",53029,43.09658,-88.34826
4650,39,A Little Slice of Heaven,,,"American, Breakfast and Brunch, Desserts",$$,"W341N6619 Timberline Road, Oconomowoc, WI, 53066",53066,43.13932,-88.42329
4651,32,Red Circle Inn,,,"American, Burgers, Sandwiches",$$,"N44w33013 Watertown Plank Rd, Nashotah, WI, 53058",53058,43.09908,-88.40363
4652,23,Wild Burger (1273 Capitol Dr.),,,Burgers,$$,"1273 Capitol Dr Ste A, Pewaukee, WI, 53072",53072,43.08392,-88.23475
4653,1,Mazatlan (601 Milwaukee St),,,"Mexican, Latin American, New Mexican",$$,"601 Milwaukee St, Delafield, WI, 53018",53018,43.06188,-88.40397
4654,16,Pizza Hut (W189 S7791 Racine Ave),,,"Pizza, Wings, Desserts",$,"W189 S7791 Racine Ave, Muskego, WI, 53150",53150,42.90395134,-88.15181164
4655,37,Papa Murphy's  (S74W17025 Janesville Road),,,"Pizza, American, Salads, Comfort Food, Kids Friendly, Italian, Kids Friendly, Snacks",$,"S74W17025 Janesville Road, Muskego, WI, 53150",53150,42.90834,-88.12723
4656,102,The Local,,,"Pizza, American, Italian",$$,"W191S6409 South Hillendale Drive, Muskego, WI, 53150",53150,42.92844,-88.15358
4657,95,Pioneer Inn,,,"American, Burgers, Sandwiches",$$,"W180S7808 Pioneer Dr, Muskego, WI, 53150",53150,42.90305,-88.13915
4658,69,Nikos Cafe,,,"Comfort Food, American, Burgers",$$,"S75W17358 Janesville Rd, Muskego, WI, 53150",53150,42.90823,-88.13136
4659,60,MrBeast Burger (7220 West Rawson Avenue),,,"American, Burgers, Sandwich",$$,"7220 West Rawson Avenue, Franklin, WI, 53132",53132,42.9171,-88.00492
4660,44,Billy Sims BBQ (Franklin),4.3,20,"BBQ, American, Burgers",,"7358 West Rawson Avenue, Franklin, WI, 53132",53132,42.91662,-88.00646
4661,13,Dunkin' (5480 S 108th St),,,"Breakfast &amp; Brunch, Donuts",$,"5480 S 108th St, Hales Corners, WI, 53130",53130,42.945054,-88.047452
4662,65,Walgreens (S79W18885 JANESVILLE RD),,,"Pharmacy, Convenience, Everyday Essentials, Baby",$,"S79W18885 Janesville Rd, Muskego, WI, 53150",53150,42.90044,-88.14951
4663,2,Taco Bell (920 Greenwald Court),,,"Burritos, Fast Food, Mexican",$,"920 Greenwald Court, Mukwonago, WI, 53149",53149,42.85259,-88.32399
4664,8,Papa Murphy's (250 East Wolf Run),,,"Pizza, American, Comfort Food, Kids Friendly, Italian, Wings, Fast Food",$,"250 East Wolf Run, Mukwonago, WI, 53149",53149,42.85394,-88.31482
4665,1,Walgreens (212 N ROCHESTER ST),,,"Everyday Essentials, Convenience, Home &amp; Personal Care, Pharmacy, Baby",$,"212 N ROCHE, MUKWONAGO, WI, 53149",53149,42.86345,-88.33241
4666,46,Badass Chicken Wings (101 Lake St),,,"Wings, Fried Chicken, Fast Food, Soul Food, American",,"101 Lake St, Mukwonago, WI, 53149",53149,42.86481,-88.33348
4667,24,Greek Gyro Spot (101 Lake St),,,"Mediterranean, Greek, Fast Food, Salads, Desserts",,"101 Lake St, Mukwonago, WI, 53149",53149,42.86481,-88.33348
4668,43,Sarah's Salad Bar (101 Lake St),,,"Salads, Healthy, Fast Food, Sandwich, American",,"101 Lake St, Mukwonago, WI, 53149",53149,42.86481,-88.33348
4669,42,Italian Panini Bar (101 Lake St),,,"Sandwich, Italian, American, Fast Food, Salads",,"101 Lake St, Mukwonago, WI, 53149",53149,42.86481,-88.33348
4670,41,Sandwich On Fleek (101 Lake St),,,"Sandwich, American, Fast Food, Italian, Desserts",,"101 Lake St, Mukwonago, WI, 53149",53149,42.86481,-88.33348
4671,49,TZKI (101 Lake Street),,,"Mediterranean, Healthy, Sandwiches",$,"101 Lake Street, Mukwonago, WI, 53149",53149,42.86481,-88.33348
4672,34,Cousins Subs  (207 N. Rochester St.),,,"American, Sandwich, Comfort Food",$,"207 N. Rochester St., Mukwonago, WI, 53149",53149,42.8638301,-88.3331833
4673,33,Shanahans Coffee House &amp; Deli,,,"Coffee and Tea, American, Breakfast and Brunch",$$,"920 Greenwald Ct # 600, Mukwonago, WI, 53149",53149,42.85259,-88.32399
4674,31,Espresso Love Coffee,,,"Coffee and Tea, American, Breakfast and Brunch",$$,"105 N Rochester St, Mukwonago, WI, 53149",53149,42.86321,-88.33271
4675,32,Antigua Real,,,"Latin American, Mexican, Vegetarian",$$,"355 Bayview Road, Mukwonago, WI, 53149",53149,42.85052,-88.33036
4676,29,Sandy's Miller Time,,,"American, Burgers, Sandwiches",$$,"701 Main Street, Mukwonago, WI, 53149",53149,42.85801,-88.33232
4677,27,Mukwonago Family Resturant,,,"Burgers, American, Sandwiches",$$,"1015 East Veterans Way, Mukwonago, WI, 53149",53149,42.87181,-88.3182
4678,26,HuevoRito (101 Lake Street),,,"Burritos, Breakfast and Brunch, Mexican",$,"101 Lake Street, Mukwonago, WI, 53149",53149,42.86481,-88.33348
4679,22,Brookwood Pub and Grill,,,"Burgers, American, Sandwiches",$$,"W343 S10206 Hwy E, Mukwonago, WI, 53149",53149,42.876044,-88.345659
4680,21,Mario's Pizza,,,"Pizza, American, Italian",$$,"225 Bayview Road, Mukwonago, WI, 53149",53149,42.85172,-88.32542
4681,20,Dairy Queen (215 Bay View Rd),,,"Comfort Food, Desserts, Fast Food, Ice Cream &amp; Frozen Yogurt, American",$,"215 Bay View Rd, Mukwonago, WI, 53149-1743",53149-1743,42.85226,-88.32506
4682,14,Monster Mac (101 Lake Street),,,"American, Mac and Cheese, Comfort Food",$,"101 Lake Street, Mukwonago, WI, 53149",53149,42.86481,-88.33348
4683,5,Subway (6050 Washington Ave),,,"Fast Food, Sandwich, American",$,"6050 Washington Ave, Racine, WI, 53406",53406,42.719495,-87.855282
4684,4,Starbucks (Washington &amp; Greenbay),4.8,62,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",$,"5658 Washington Ave., Racine, WI, 53406",53406,42.7192386,-87.8487788
4685,23,Marco’s Pizza (2065 Lathrop Avenue),,,"pizza, American, Sandwich",$,"2065 Lathrop Avenue, Racine, WI, 53405",53405,42.704545,-87.8255721
4686,29,China House II (4003 Durand Ave),,,Chinese,$$,"4003 Durand Ave, Racine, WI, 53405",53405,42.69531,-87.82841
4687,5,McDonald's® (2610 S GREEN BAY RD),4.9,21,"American, Burgers, Fast Food, Fast Food",$,"2610 S GREEN BAY RD, RACINE, WI, 53406",53406,42.7019829,-87.8534373
4688,2,Potbelly Sandwich Shop (Racine DT | 480),,,"Deli, Salads, Sandwich",$,"5930 Washington Ave, Mount Pleasant, WI, 53406",53406,42.719673,-87.852585
4689,9,Bistro 101,,,"Burgers, American, Sandwiches",$$,"101 E Main St, Mount Horeb, WI, 53572",53572,43.00839,-89.73931
4690,9,Subway (1863 Springdale St.),,,"Fast Food, Sandwich, American",$,"Business 18 &amp; 151 East, Mount Horeb, WI, 53572",53572,43.01009,-89.72886
4691,14,MOD Pizza (West Madison),4.6,23,"Pizza, Desserts, Salads, American, Healthy, Vegetarian Friendly, Kids Friendly",$,"7015 Sligo Dr, Madison, WI, 53717",53717,43.0610693,-89.5032544
4692,28,Sjolinds Chocolate House,,,"Coffee and Tea, American, Breakfast and Brunch",$$,"219 E Main St, Mount Horeb, WI, 53572",53572,43.00832,-89.73725
4693,18,Chang Jiang Chinese Restaurant,,,"Chinese, Asian, Asian Fusion",$$,"1200 Springdale St, Mount Horeb, WI, 53572",53572,43.01023,-89.72417
4694,27,Marys Coffee Express,,,"Coffee and Tea, American, Breakfast and Brunch",$$,"1225 Bus 18-151 E, Mount Horeb, WI, 53572",53572,43.00961,-89.72376
4695,26,Aztlan Mexican Grill,,,"Mexican, Latin American, New Mexican",$$,"407 W Main St, Mount Horeb, WI, 53572",53572,43.00709,-89.7462
4696,22,Great Scott's Pizza,,,"Pizza, American, Italian",$$,"1213 Springdale St, Mount Horeb, WI, 53572",53572,43.00997,-89.72396
4697,13,Arby's (8321 Murphy Drive),4.5,13,"American, Sandwich, Fast Food",$,"8321 Murphy Drive, Middleton, WI, 53562",53562,43.09746,-89.52464
4698,3,McDonald's (1301 Perimeter Rd),,,"American, Burgers, Fast Food",$,"1301 Perimeter Rd, Mount Horeb, WI, 53572",53572,43.01076,-89.72153
4699,5,Milio's Sandwiches,,,"American, Sandwich, Kids Friendly",,"512 Springdale St, Mount Horeb, WI, 53572",53572,43.00979,-89.7323
4700,1,Walgreens (1401 SPRINGDALE ST),,,"Everyday Essentials, Convenience, Home &amp; Personal Care, Pharmacy, Baby",$,"1401 SPRINGDALE ST, MOUNT HOREB, WI, 53572",53572,43.00999,-89.72226
4701,7,Arby's (1531 County Trunk HWY XX),,,"American, Sandwich",$,"1531 County Rd XX, Rothschild, WI, 54474",54474,44.86157,-89.63864
4702,10,Cyprus Grill,,,"Mediterranean, Greek, Vegetarian",$$,"801 Western Avenue, Mosinee, WI, 54455",54455,44.78928,-89.70866
4703,1,McDonald's (553 Hwy 153 E),,,"American, Burgers, Fast Food",$,"553 Hwy 153 E, Mosinee, WI, 54455",54455,44.78617,-89.68693
4704,2,M &amp; M Cafe,,,"Sandwiches, American, Healthy",$$,"126 N Main St, Monticello, WI, 53570",53570,42.74639,-89.59417
4705,1,Eagle Pass Saloon,,,"Burgers, American, Sandwiches",$$,"212 N Main St, Monticello, WI, 53570",53570,42.74741,-89.59401
4706,1,Sheddy's Bar &amp; Grill,,,"American, Burgers, Sandwiches",$$,"407 E Highway 18, Montfort, WI, 53569",53569,42.96585,-90.42875
4707,1,Grab A Cone,,,"Ice Cream &amp; Frozen Yogurt, Comfort Food, Desserts",$$,"102 Highway 18, Montfort, WI, 53569",53569,42.96629,-90.42557
4708,15,Chop Stick's,,,"Chinese, Asian, Asian Fusion",$$,"1021 16th Ave, Monroe, WI, 53566",53566,42.60143,-89.64022
4709,9,Blue Ox Restaurant,,,"Vegetarian, Vegan, Healthy",$$,"702 8th St, Monroe, WI, 53566",53566,42.6031,-89.65063
4710,1,Vince's Restaurant &amp; Pizzeria,,,"Italian, Pasta, Comfort Food",$$,"619 4th Ave, Monroe, WI, 53566",53566,42.60618,-89.65366
4711,14,Suisse Haus Food &amp; Spirits,,,"Pizza, American, Italian",$$,"1602 12th St, Monroe, WI, 53566",53566,42.59999,-89.63952
4712,13,Corner Cafe,,,"Burgers, American, Sandwiches",$$,"1127 16th Ave, Monroe, WI, 53566",53566,42.60032,-89.64021
4713,12,Bullet's Restaurant,,,"Pizza, American, Italian",$$,"1301 15th Ave, Monroe, WI, 53566",53566,42.59921,-89.64069
4714,11,Red Apple Inn,,,"Breakfast and Brunch, American, Sandwiches",$$,"1019 8th St, Monroe, WI, 53566",53566,42.60404,-89.64603
4715,10,Bullquarian Brewhouse,,,"American, Burgers, Sandwiches",$$,"1128 17th Ave, monroe, WI, 53566",53566,42.6003,-89.63837
4716,9,Perks Coffee Cafe,,,"Coffee and Tea, American, Breakfast and Brunch",$$,"104 W 8th St, Monroe, WI, 53566",53566,42.60228,-89.65953
4717,2,Garden Deli,,,"Ice Cream &amp; Frozen Yogurt, Comfort Food, Desserts",$$,"1624 11th St, Monroe, WI, 53566",53566,42.60087,-89.63895
4718,8,Papa Dons Horseshoe Saloon,,,"Burgers, American, Sandwiches",$$,"1901 10th Ave, Monroe, WI, 53566",53566,42.59371,-89.64775
4719,1,Rainbow Confections,,,"Ice Cream &amp; Frozen Yogurt, Comfort Food, Desserts",$$,"1600 11th St, Monroe, WI, 53566",53566,42.60097,-89.63975
4720,7,Pancho &amp; Lefty's,,,"Burgers, American, Sandwiches",$$,"1018 17th Ave, Monroe, WI, 53566",53566,42.60152,-89.63826
4721,6,Bonnie's,,,"Burgers, American, Sandwiches",$$,"1301 15th Ave, Monroe, WI, 53566",53566,42.59921,-89.64069
4722,5,Luna Maya,,,"Mexican, Latin American, New Mexican",$$,"128 W 8th St, Monroe, WI, 53566",53566,42.60232,-89.66081
4723,3,Jailhouse Tap,,,"American, Burgers, Sandwiches",$$,"1404 12th St, Monroe, WI, 53566",53566,42.60005,-89.64189
4724,4,Chocolate Temptation,,,"Coffee and Tea, American, Breakfast and Brunch",$$,"1004 17th Ave, Monroe, WI, 53566",53566,42.60186,-89.63825
4725,2,Buggyworks,,,"Burgers, American, Sandwiches",$$,"1015 18th Ave, Monroe, WI, 53566",53566,42.60165,-89.63775
4726,1,Baumgartner's,,,"American, Burgers, Sandwiches",$$,"1023 16th Ave, Monroe, WI, 53566",53566,42.60137,-89.64022
4727,9,Starbucks (Monona &amp; Broadway),4.7,100,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",$,"6512, Monona, WI, 53716",53716,43.0473332,-89.3239712
4728,2,Les Délices de Awa,,,"African, Comfort Food, Steak",,"501 East Badger Road, Madison, WI, 53713",53713,43.037707,-89.377351
4729,13,Subway (2407 West Broadway),,,"Fast Food, Sandwich, American",$,"2407 W Broadway, Monona, WI, 53713",53713,43.0462471,-89.3510357
4730,11,Taco Bell (100 E Broadway),4.9,42,"Burritos, Fast Food, Mexican",$,"100 E Broadway, Monona, WI, 53716",53716,43.047605,-89.3226421
4731,133,The City Bar &amp; Restaurant,,,"American, Burgers, Exclusive to Eats",$,"636 State St, Madison, WI, 53703",53703,43.0751285,-89.3961642
4732,114,Asian house,4.9,19,"Asian, Chinese, Seafood",,"1 Dempsey Rd, 3, Madison, WI, 53714",53714,43.097897,-89.31712
4733,84,China Inn,4.7,27,"Chinese, Asian, Fast Food",,"4702 Cottage Grove Rd, Madison, WI, 53714",53714,43.0845,-89.301101
4734,73,A8 China,4.4,14,Chinese,$$,"608 University Ave, Madison, WI, 53715",53715,43.07343,-89.39622
4735,160,Palette,,,"Chicken, Soup, Salads",,"901 E Washington Ave, Madison, WI, 53703",53703,43.08232,-89.37217
4736,46,$5 Burgers (Madison),4.5,11,"American, BBQ",$$,"900 S Park St, Madison, WI, 53715-1834",53715-1834,43.05779,-89.40005
4737,117,Madistan,4.8,21,"Mediterranean, Halal, Pakistani",$,"317 N Bassett St, Madison, WI, 53703",53703,43.0730495,-89.3937145
4738,94,Estacion Inka,4.8,79,Peruvian,$$,"616 University Ave, Madison, WI, 53715",53715,43.0734028,-89.3961563
4739,4,The Ice Cream Shop,3.9,15,"Desserts, Ice Cream + Frozen Yogurt",$,"1002 Regent Street, Madison, WI, 53715",53715,43.06799,-89.40266
4740,4,Walgreens (5300 Monona Dr),,,"Pharmacy, Convenience, Everyday Essentials, Baby",$,"5300, Monona, WI, 53716",53716,43.06193,-89.32598
4741,155,Toppers Pizza (Madison Regent),4.5,95,Pizza,$,"1368 Regent St, Madison, WI, 53715",53715,43.067963,-89.408745
4742,102,Blue Agave,,,"Mexican, Salads, Sandwich, Healthy",$,"117 S Butler St, Madison, WI, 53703",53703,43.0756214,-89.379379
4743,39,Milio's Sandwiches (2202 East Johnson Street),,,Sandwiches,$$,"2202 East Johnson Street, Madison, WI, 53704",53704,43.0984156,-89.3570346
4744,67,Hot n spicy,,,"Thai, Asian, Noodles",$$,"4602 Monona Drive, Madison, WI, 53716",53716,43.06994,-89.32536
4745,64,Taste of China,,,Chinese,$$,"5415, Monona, WI, 53716",53716,43.06057,-89.32621
4746,131,Falbos Bros Pizzeria,,,"Pizza, American, Italian, Wings",$,"101 River Place, Monona, WI, 53716",53716,43.0472604,-89.3261177
4747,130,International Catering Co.,,,"Burgers, BBQ, Pizza",$$,"709 Atlas Ave, Madison, WI, 53714",53714,43.08637,-89.30923
4748,107,Caracas Empanadas,,,"Latin American, Mexican, Vegetarian, Healthy",$,"711 State Street, Madison, WI, 53703",53703,43.07464,-89.39783
4749,100,Quiznos (318 S Park Street),,,"Sandwich, Salads, Traditional American, Fast Food, Healthy",$,"318 S Park Street, Madison, WI, 53715",53715,43.063552,-89.401288
4750,92,Taste of Sichuan,5,29,"Asian, Chinese, Asian Fusion",$,"515 State St, Madison, WI, 53703",53703,43.0745896,-89.3942484
4751,89,Melted,,,"Sandwiches, American, Healthy",$$,"709 Atlas Avenue, Madison, WI, 53714",53714,43.08637,-89.30923
4752,88,Sundown Saloon,,,"American, Burgers, Sandwiches",$$,"57 S Stoughton Rd, Madison, WI, 53714",53714,43.09702,-89.31495
4753,87,Tully's II Food &amp; Spirits Menu Info,,,"Burgers, American, Sandwiches",$$,"6401, Monona, WI, 53716",53716,43.04873,-89.32541
4754,86,The Caribou Tavern,,,"American, Burgers, Sandwiches",$$,"703 E Johnson St, MADISON, WI, 53703",53703,43.08191,-89.37939
4755,85,Tia's Tortas (2010 S Park St Unit B),,,"Mexican, Fried Chicken, Steak, Fast Food, Desserts",$,"2010 S Park St, Madison, WI, 53713",53713,43.04395,-89.39431
4756,82,Argus Bar &amp; Grill,,,"Burgers, American, Sandwiches",$$,"123 E Main St, Madison, WI, 53703",53703,43.07506,-89.38099
4757,81,The Irish Pub,,,"American, Burgers, Sandwiches",$$,"317 State Street, Madison, WI, 53703",53703,43.0746,-89.39086
4758,78,The Tower Inn Bar and Grill,,,"American, Burgers, Sandwiches",$$,"1008 East Broadway, Madison, WI, 53716",53716,43.04799,-89.31461
4759,71,The Plaza Tavern,,,"American, Burgers, Sandwiches",$$,"319 North Henry Street, Madison, WI, 53703",53703,43.07538,-89.39021
4760,65,Breakwater Restaurant,,,"Burgers, American, Sandwiches",$$,"6308 METROPOLITAN Ln, Monona, WI, 53713",53713,43.04898,-89.33725
4761,58,La Mexicana Quesadilla (2010 S Park St Unit A),,,"Mexican, Fast Food, Fried Chicken, American, Sandwich",$,"2010 S Park St, Madison, WI, 53713",53713,43.04395,-89.39431
4762,59,Taco Paradiso (2010 S Park St Unit C),,,"Mexican, Fast Food, Steak, Fried Chicken, Desserts",$,"2010 S Park St, Madison, WI, 53713",53713,43.04395,-89.39431
4763,26,Forage Kitchen,,,"Sandwiches, American, Healthy",$$,"800 West Broadway, Monona, WI, 53713",53713,43.04773,-89.33711
4764,7,Noodles &amp; Company (6520 Monona Dr),4.6,66,"Healthy, Pasta, American, Italian, Comfort Food, Noodles, Family Meals",$,"6520, Monona, WI, 53716",53716,43.047048,-89.324373
4765,5,Snack &amp; Go Convenience Store (Powered by Lula),,,"Convenience, Everyday Essentials, Snacks",$,"318 S Park St, Madison, WI, 53715-1508",53715-1508,43.06347,-89.40122
4766,1,Everyday Needs by Gopuff,4.8,100,"Everyday Essentials, Convenience, Grocery, Snacks",$,"1002 Regent Street, Madison, WI, 53715",53715,0,0
4767,2,Walgreens (3710 E Washington Ave),,,"Pharmacy, Convenience, Everyday Essentials, Baby",$,"3710 E Washington Ave, Madison, WI, 53704",53704,43.11827,-89.32381
4768,98,Subway (19 W Main St),4.6,12,"Fast Food, Sandwich, American",$,"19 W Main St, Madison, WI, 53703",53703,43.07333,-89.38355
4769,2,Walgreens (676 State St),5,22,"Pharmacy, Convenience, Everyday Essentials, Baby",$,"676 State St, Madison, WI, 53703",53703,43.07514,-89.39711
4770,35,Taco Bell (3002 E Washington Ave),4.4,72,"Burritos, Fast Food, Mexican",$,"3002 E Washington Ave, Madison, WI, 53704",53704,43.104346,-89.342788
4771,8,Walgreens (108 Cottage Grove Rd),,,"Pharmacy, Convenience, Everyday Essentials, Baby",$,"108 Cottage Grove Rd, Madison, WI, 53714",53714,43.08417,-89.32455
4772,14,7-Eleven (2216 University Ave),,,"Convenience, Everyday Essentials, Grocery, Snacks, Home &amp; Personal Care",$,"2216 University Ave, Madison, WI, 53726",53726,43.072885,-89.4248661
4773,1,Walgreens (311 East Campus Mall),4.8,19,"Pharmacy, Convenience, Everyday Essentials, Baby",$,"311 East Campus Mall, Madison, WI, 53715",53715,43.07224,-89.39884
4774,1,ProFlowers (515 E MAIN ST),,,"Flowers, Gifts, Plants, Gift Store",$$,"515 E MAIN ST, MONDOVI, WI, 54755",54755,44.56771,-91.66397
4775,2,Crow Bar,,,"Burgers, American, Sandwiches",$$,"327 E Main St, Mishicot, WI, 54228",54228,44.23931,-87.64126
4776,44,Pizza Hut (1840 S 15th St),,,"Pizza, Wings, Desserts",$,"1840 S 15th St, Milwaukee, WI, 53204",53204,43.0104,-87.93039
4777,21,Subway (1200 North Van Buren St),4.6,17,"Fast Food, Sandwich, American",$,"1200 North Van Buren St, Milwaukee, WI, 53202",53202,43.0459,-87.90333
4778,24,Taco Bell (2210 W Wisconsin Ave),4.3,200,"Burritos, Fast Food, Mexican",$,"2210 W Wisconsin Ave, Milwaukee, WI, 53233",53233,43.0389556,-87.940917
